"","Entrez.gene.ID","Gene.symbol","Fold.Change","Adj.P","Gene.ontology"
"600","51209","RAB9B",0.544995105509511,0.0332516419334691,"0006184 // GTP catabolic process // inferred from electronic annotation /// 0006810 // transport // inferred from electronic annotation /// 0006886 // intracellular protein transport // inferred from electronic annotation /// 0006895 // Golgi to endosome transport // non-traceable author statement /// 0006913 // nucleocytoplasmic transport // inferred from electronic annotation /// 0007165 // signal transduction // inferred from electronic annotation /// 0007264 // small GTPase mediated signal transduction // inferred from electronic annotation /// 0015031 // protein transport // inferred from electronic annotation"
"601","84886","C1orf198",-0.47510098077774,0.0332516419334691,""
"602","11329","STK38",0.446091630018998,0.0334437530985312,"0006464 // cellular protein modification process // inferred from direct assay /// 0006468 // protein phosphorylation // inferred from direct assay /// 0016310 // phosphorylation // inferred from electronic annotation /// 0035556 // intracellular signal transduction // inferred from direct assay /// 0043407 // negative regulation of MAP kinase activity // inferred from direct assay"
"603","2353","FOS",-0.932351987280288,0.0334437530985312,"0001661 // conditioned taste aversion // inferred from electronic annotation /// 0002224 // toll-like receptor signaling pathway // traceable author statement /// 0002755 // MyD88-dependent toll-like receptor signaling pathway // traceable author statement /// 0002756 // MyD88-independent toll-like receptor signaling pathway // traceable author statement /// 0006306 // DNA methylation // traceable author statement /// 0006355 // regulation of transcription, DNA-templated // inferred from electronic annotation /// 0006357 // regulation of transcription from RNA polymerase II promoter // traceable author statement /// 0006366 // transcription from RNA polymerase II promoter // inferred from electronic annotation /// 0006950 // response to stress // inferred from electronic annotation /// 0006954 // inflammatory response // traceable author statement /// 0007179 // transforming growth factor beta receptor signaling pathway // inferred from direct assay /// 0007399 // nervous system development // inferred from electronic annotation /// 0007565 // female pregnancy // inferred from electronic annotation /// 0007568 // aging // inferred from electronic annotation /// 0009409 // response to cold // inferred from electronic annotation /// 0009416 // response to light stimulus // inferred from electronic annotation /// 0009612 // response to mechanical stimulus // inferred from electronic annotation /// 0009629 // response to gravity // inferred from electronic annotation /// 0009636 // response to toxic substance // inferred from electronic annotation /// 0014070 // response to organic cyclic compound // inferred from electronic annotation /// 0030431 // sleep // inferred from electronic annotation /// 0031668 // cellular response to extracellular stimulus // inferred from electronic annotation /// 0032496 // response to lipopolysaccharide // inferred from electronic annotation /// 0032570 // response to progesterone // inferred from electronic annotation /// 0032870 // cellular response to hormone stimulus // inferred from electronic annotation /// 0034097 // response to cytokine // inferred from electronic annotation /// 0034134 // toll-like receptor 2 signaling pathway // traceable author statement /// 0034138 // toll-like receptor 3 signaling pathway // traceable author statement /// 0034142 // toll-like receptor 4 signaling pathway // traceable author statement /// 0034146 // toll-like receptor 5 signaling pathway // traceable author statement /// 0034162 // toll-like receptor 9 signaling pathway // traceable author statement /// 0034166 // toll-like receptor 10 signaling pathway // traceable author statement /// 0034614 // cellular response to reactive oxygen species // inferred from direct assay /// 0035666 // TRIF-dependent toll-like receptor signaling pathway // traceable author statement /// 0035914 // skeletal muscle cell differentiation // inferred from electronic annotation /// 0038095 // Fc-epsilon receptor signaling pathway // traceable author statement /// 0038123 // toll-like receptor TLR1:TLR2 signaling pathway // traceable author statement /// 0038124 // toll-like receptor TLR6:TLR2 signaling pathway // traceable author statement /// 0042493 // response to drug // inferred from electronic annotation /// 0045087 // innate immune response // traceable author statement /// 0045672 // positive regulation of osteoclast differentiation // inferred from electronic annotation /// 0045893 // positive regulation of transcription, DNA-templated // inferred from direct assay /// 0045944 // positive regulation of transcription from RNA polymerase II promoter // inferred from electronic annotation /// 0051090 // regulation of sequence-specific DNA binding transcription factor activity // traceable author statement /// 0051403 // stress-activated MAPK cascade // traceable author statement /// 0051412 // response to corticosterone // inferred from electronic annotation /// 0051591 // response to cAMP // inferred from electronic annotation /// 0060395 // SMAD protein signal transduction // inferred from direct assay /// 0071277 // cellular response to calcium ion // inferred from electronic annotation"
"604","27333","GOLIM4",0.492237844414753,0.0336988398961731,"0006810 // transport // inferred from electronic annotation"
"605","158293","FAM120AOS",0.420609079954593,0.0338813254898646,""
"606","51061","TXNDC11",0.493716454707407,0.0338813254898646,"0006457 // protein folding // not recorded /// 0034976 // response to endoplasmic reticulum stress // not recorded /// 0045454 // cell redox homeostasis // inferred from electronic annotation"
"607","4857","NOVA1",0.46595023804078,0.0338813254898646,"0000398 // mRNA splicing, via spliceosome // inferred from electronic annotation /// 0006396 // RNA processing // traceable author statement /// 0007268 // synaptic transmission // traceable author statement /// 0007626 // locomotory behavior // traceable author statement /// 0008380 // RNA splicing // traceable author statement"
"608","4664","NAB1",-0.466016336505413,0.0339222395892041,"0001958 // endochondral ossification // inferred from electronic annotation /// 0006351 // transcription, DNA-templated // inferred from electronic annotation /// 0006355 // regulation of transcription, DNA-templated // non-traceable author statement /// 0014037 // Schwann cell differentiation // inferred from electronic annotation /// 0042552 // myelination // inferred from electronic annotation /// 0045682 // regulation of epidermis development // inferred from electronic annotation /// 0045892 // negative regulation of transcription, DNA-templated // non-traceable author statement"
"609","25802","LMOD1",0.573645853960152,0.0339222395892041,"0006936 // muscle contraction // traceable author statement"
"610","64332","NFKBIZ",-0.659402812338626,0.0339300252793451,"0006351 // transcription, DNA-templated // inferred from electronic annotation /// 0006355 // regulation of transcription, DNA-templated // inferred from electronic annotation /// 0006954 // inflammatory response // inferred from electronic annotation"
"611","23080","AVL9",-0.586503103999849,0.0341169179935583,"0016477 // cell migration // inferred from direct assay"
"612","1266","CNN3",-0.43116179737816,0.0341424054804662,"0006939 // smooth muscle contraction // non-traceable author statement /// 0030855 // epithelial cell differentiation // inferred from expression pattern /// 0031032 // actomyosin structure organization // inferred from electronic annotation /// 0032780 // negative regulation of ATPase activity // inferred from electronic annotation"
"613","23524","SRRM2",0.438835031908864,0.0341541710029331,"0000398 // mRNA splicing, via spliceosome // inferred by curator /// 0006397 // mRNA processing // inferred from electronic annotation /// 0008380 // RNA splicing // inferred from electronic annotation"
"614","1296","COL8A2",-0.538813311151294,0.0341647414618082,"0001525 // angiogenesis // inferred from electronic annotation /// 0007155 // cell adhesion // inferred from electronic annotation /// 0016337 // single organismal cell-cell adhesion // non-traceable author statement /// 0022617 // extracellular matrix disassembly // traceable author statement /// 0030198 // extracellular matrix organization // non-traceable author statement /// 0030198 // extracellular matrix organization // traceable author statement /// 0030574 // collagen catabolic process // traceable author statement /// 0048593 // camera-type eye morphogenesis // inferred from electronic annotation /// 0050673 // epithelial cell proliferation // inferred from electronic annotation"
"615","25976","TIPARP",0.4383518822492,0.0342081430228911,"0001570 // vasculogenesis // inferred from electronic annotation /// 0001822 // kidney development // inferred from electronic annotation /// 0006471 // protein ADP-ribosylation // inferred from electronic annotation /// 0006807 // nitrogen compound metabolic process // inferred from electronic annotation /// 0008152 // metabolic process // inferred from electronic annotation /// 0008209 // androgen metabolic process // inferred from electronic annotation /// 0008210 // estrogen metabolic process // inferred from electronic annotation /// 0008585 // female gonad development // inferred from electronic annotation /// 0009791 // post-embryonic development // inferred from electronic annotation /// 0010629 // negative regulation of gene expression // inferred from mutant phenotype /// 0030097 // hemopoiesis // inferred from electronic annotation /// 0044236 // multicellular organismal metabolic process // inferred from electronic annotation /// 0045732 // positive regulation of protein catabolic process // inferred from mutant phenotype /// 0048008 // platelet-derived growth factor receptor signaling pathway // inferred from electronic annotation /// 0048705 // skeletal system morphogenesis // inferred from electronic annotation /// 0048745 // smooth muscle tissue development // inferred from electronic annotation /// 0060021 // palate development // inferred from electronic annotation /// 0060325 // face morphogenesis // inferred from electronic annotation /// 0071407 // cellular response to organic cyclic compound // inferred from direct assay"
"616","5836","PYGL",0.425338292731354,0.0342371288075683,"0005975 // carbohydrate metabolic process // traceable author statement /// 0005977 // glycogen metabolic process // inferred from mutant phenotype /// 0005980 // glycogen catabolic process // traceable author statement /// 0006006 // glucose metabolic process // traceable author statement /// 0006015 // 5-phosphoribose 1-diphosphate biosynthetic process // inferred from electronic annotation /// 0008152 // metabolic process // inferred from electronic annotation /// 0042593 // glucose homeostasis // inferred from mutant phenotype /// 0044281 // small molecule metabolic process // traceable author statement"
"617","10392","NOD1",0.427815838546717,0.0342765713219008,"0000187 // activation of MAPK activity // traceable author statement /// 0002224 // toll-like receptor signaling pathway // traceable author statement /// 0002376 // immune system process // inferred from electronic annotation /// 0002606 // positive regulation of dendritic cell antigen processing and presentation // inferred from sequence or structural similarity /// 0002755 // MyD88-dependent toll-like receptor signaling pathway // traceable author statement /// 0002756 // MyD88-independent toll-like receptor signaling pathway // traceable author statement /// 0006915 // apoptotic process // traceable author statement /// 0006919 // activation of cysteine-type endopeptidase activity involved in apoptotic process // inferred from direct assay /// 0006952 // defense response // traceable author statement /// 0006954 // inflammatory response // traceable author statement /// 0007165 // signal transduction // traceable author statement /// 0007254 // JNK cascade // traceable author statement /// 0009595 // detection of biotic stimulus // traceable author statement /// 0016045 // detection of bacterium // inferred from direct assay /// 0032755 // positive regulation of interleukin-6 production // inferred from electronic annotation /// 0032760 // positive regulation of tumor necrosis factor production // inferred from electronic annotation /// 0032874 // positive regulation of stress-activated MAPK cascade // inferred from electronic annotation /// 0034134 // toll-like receptor 2 signaling pathway // traceable author statement /// 0034138 // toll-like receptor 3 signaling pathway // traceable author statement /// 0034142 // toll-like receptor 4 signaling pathway // traceable author statement /// 0034146 // toll-like receptor 5 signaling pathway // traceable author statement /// 0034162 // toll-like receptor 9 signaling pathway // traceable author statement /// 0034166 // toll-like receptor 10 signaling pathway // traceable author statement /// 0035556 // intracellular signal transduction // inferred from direct assay /// 0035666 // TRIF-dependent toll-like receptor signaling pathway // traceable author statement /// 0035872 // nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway // traceable author statement /// 0038123 // toll-like receptor TLR1:TLR2 signaling pathway // traceable author statement /// 0038124 // toll-like receptor TLR6:TLR2 signaling pathway // traceable author statement /// 0042228 // interleukin-8 biosynthetic process // inferred from direct assay /// 0042742 // defense response to bacterium // inferred from direct assay /// 0042981 // regulation of apoptotic process // inferred from electronic annotation /// 0043123 // positive regulation of I-kappaB kinase/NF-kappaB signaling // inferred from direct assay /// 0043280 // positive regulation of cysteine-type endopeptidase activity involved in apoptotic process // inferred from direct assay /// 0045087 // innate immune response // traceable author statement /// 0046330 // positive regulation of JNK cascade // inferred from electronic annotation /// 0050830 // defense response to Gram-positive bacterium // inferred from electronic annotation /// 0051092 // positive regulation of NF-kappaB transcription factor activity // inferred from direct assay /// 0051092 // positive regulation of NF-kappaB transcription factor activity // traceable author statement /// 0051259 // protein oligomerization // traceable author statement /// 0051403 // stress-activated MAPK cascade // traceable author statement /// 0070374 // positive regulation of ERK1 and ERK2 cascade // inferred from electronic annotation /// 0070423 // nucleotide-binding oligomerization domain containing signaling pathway // traceable author statement"
"618","221895","JAZF1",-0.413521127230613,0.0348084523735764,"0000122 // negative regulation of transcription from RNA polymerase II promoter // inferred from direct assay /// 0006351 // transcription, DNA-templated // inferred from electronic annotation /// 0006355 // regulation of transcription, DNA-templated // inferred from electronic annotation"
"619","100505547","LINC01208",0.500305028443615,0.0348084523735764,""
"620","6382","SDC1",0.43850509536311,0.0348084523735764,"0001523 // retinoid metabolic process // traceable author statement /// 0001657 // ureteric bud development // inferred from electronic annotation /// 0005975 // carbohydrate metabolic process // traceable author statement /// 0006024 // glycosaminoglycan biosynthetic process // traceable author statement /// 0006027 // glycosaminoglycan catabolic process // traceable author statement /// 0006954 // inflammatory response // inferred from electronic annotation /// 0007603 // phototransduction, visible light // traceable author statement /// 0009636 // response to toxic substance // inferred from electronic annotation /// 0010033 // response to organic substance // inferred from electronic annotation /// 0030198 // extracellular matrix organization // traceable author statement /// 0030203 // glycosaminoglycan metabolic process // traceable author statement /// 0030204 // chondroitin sulfate metabolic process // traceable author statement /// 0042060 // wound healing // inferred from electronic annotation /// 0042157 // lipoprotein metabolic process // traceable author statement /// 0042476 // odontogenesis // inferred from electronic annotation /// 0042542 // response to hydrogen peroxide // inferred from electronic annotation /// 0044281 // small molecule metabolic process // traceable author statement /// 0048627 // myoblast development // inferred from sequence or structural similarity /// 0051384 // response to glucocorticoid // inferred from electronic annotation /// 0051591 // response to cAMP // inferred from electronic annotation /// 0051592 // response to calcium ion // inferred from electronic annotation /// 0055002 // striated muscle cell development // inferred from expression pattern /// 0060009 // Sertoli cell development // inferred from electronic annotation /// 0060070 // canonical Wnt signaling pathway // inferred from electronic annotation"
"621","2294","FOXF1",0.454279378438945,0.034844318240289,"0000122 // negative regulation of transcription from RNA polymerase II promoter // not recorded /// 0001568 // blood vessel development // inferred from mutant phenotype /// 0001570 // vasculogenesis // inferred from electronic annotation /// 0001701 // in utero embryonic development // inferred from mutant phenotype /// 0001756 // somitogenesis // inferred from electronic annotation /// 0001763 // morphogenesis of a branching structure // inferred from mutant phenotype /// 0002053 // positive regulation of mesenchymal cell proliferation // inferred from electronic annotation /// 0003197 // endocardial cushion development // inferred from mutant phenotype /// 0003214 // cardiac left ventricle morphogenesis // inferred from mutant phenotype /// 0006351 // transcription, DNA-templated // inferred from electronic annotation /// 0006355 // regulation of transcription, DNA-templated // inferred from electronic annotation /// 0006366 // transcription from RNA polymerase II promoter // not recorded /// 0007224 // smoothened signaling pathway // inferred from electronic annotation /// 0007368 // determination of left/right symmetry // inferred from electronic annotation /// 0007389 // pattern specification process // not recorded /// 0007494 // midgut development // inferred from mutant phenotype /// 0007498 // mesoderm development // inferred from electronic annotation /// 0007507 // heart development // inferred from mutant phenotype /// 0009887 // organ morphogenesis // inferred from electronic annotation /// 0010811 // positive regulation of cell-substrate adhesion // inferred from electronic annotation /// 0014822 // detection of wounding // inferred from electronic annotation /// 0016337 // single organismal cell-cell adhesion // inferred from electronic annotation /// 0030198 // extracellular matrix organization // inferred from electronic annotation /// 0030323 // respiratory tube development // inferred from mutant phenotype /// 0030324 // lung development // inferred from mutant phenotype /// 0030335 // positive regulation of cell migration // inferred from electronic annotation /// 0031016 // pancreas development // inferred from mutant phenotype /// 0043305 // negative regulation of mast cell degranulation // inferred from electronic annotation /// 0045198 // establishment of epithelial cell apical/basal polarity // inferred from electronic annotation /// 0045893 // positive regulation of transcription, DNA-templated // inferred from direct assay /// 0045944 // positive regulation of transcription from RNA polymerase II promoter // not recorded /// 0045944 // positive regulation of transcription from RNA polymerase II promoter // inferred from mutant phenotype /// 0048286 // lung alveolus development // inferred from electronic annotation /// 0048371 // lateral mesodermal cell differentiation // inferred from electronic annotation /// 0048557 // embryonic digestive tract morphogenesis // inferred from mutant phenotype /// 0048565 // digestive tract development // inferred from mutant phenotype /// 0048566 // embryonic digestive tract development // inferred from electronic annotation /// 0048613 // embryonic ectodermal digestive tract morphogenesis // inferred from mutant phenotype /// 0048617 // embryonic foregut morphogenesis // inferred from electronic annotation /// 0050728 // negative regulation of inflammatory response // inferred from electronic annotation /// 0051090 // regulation of sequence-specific DNA binding transcription factor activity // not recorded /// 0051145 // smooth muscle cell differentiation // inferred from electronic annotation /// 0051150 // regulation of smooth muscle cell differentiation // inferred from electronic annotation /// 0060425 // lung morphogenesis // inferred from electronic annotation /// 0060426 // lung vasculature development // inferred from mutant phenotype /// 0060438 // trachea development // inferred from electronic annotation /// 0060441 // epithelial tube branching involved in lung morphogenesis // inferred from electronic annotation /// 0060446 // branching involved in open tracheal system development // inferred from mutant phenotype /// 0060461 // right lung morphogenesis // inferred from electronic annotation /// 0060463 // lung lobe morphogenesis // inferred from electronic annotation /// 0060841 // venous blood vessel development // inferred from mutant phenotype /// 0061030 // epithelial cell differentiation involved in mammary gland alveolus development // inferred from electronic annotation /// 0071345 // cellular response to cytokine stimulus // inferred from electronic annotation /// 0071407 // cellular response to organic cyclic compound // inferred from electronic annotation /// 0072001 // renal system development // inferred from mutant phenotype /// 0072189 // ureter development // inferred from mutant phenotype /// 0090131 // mesenchyme migration // inferred from electronic annotation /// 0097070 // ductus arteriosus closure // inferred from mutant phenotype"
"622","998","CDC42",-0.424641421945377,0.0349973077235604,"0002040 // sprouting angiogenesis // inferred from electronic annotation /// 0003161 // cardiac conduction system development // inferred from electronic annotation /// 0003334 // keratinocyte development // inferred from electronic annotation /// 0006184 // GTP catabolic process // traceable author statement /// 0007030 // Golgi organization // inferred from sequence or structural similarity /// 0007088 // regulation of mitosis // inferred from electronic annotation /// 0007097 // nuclear migration // inferred from electronic annotation /// 0007163 // establishment or maintenance of cell polarity // traceable author statement /// 0007173 // epidermal growth factor receptor signaling pathway // traceable author statement /// 0007264 // small GTPase mediated signal transduction // traceable author statement /// 0007411 // axon guidance // traceable author statement /// 0007596 // blood coagulation // traceable author statement /// 0010628 // positive regulation of gene expression // inferred from electronic annotation /// 0010629 // negative regulation of gene expression // inferred from electronic annotation /// 0021762 // substantia nigra development // inferred from expression pattern /// 0030036 // actin cytoskeleton organization // inferred from direct assay /// 0030225 // macrophage differentiation // traceable author statement /// 0031069 // hair follicle morphogenesis // inferred from electronic annotation /// 0031274 // positive regulation of pseudopodium assembly // inferred from direct assay /// 0031295 // T cell costimulation // traceable author statement /// 0031333 // negative regulation of protein complex assembly // inferred from physical interaction /// 0031424 // keratinization // inferred from electronic annotation /// 0031647 // regulation of protein stability // inferred from electronic annotation /// 0032467 // positive regulation of cytokinesis // inferred from mutant phenotype /// 0033138 // positive regulation of peptidyl-serine phosphorylation // inferred from electronic annotation /// 0034332 // adherens junction organization // inferred from electronic annotation /// 0034613 // cellular protein localization // inferred from electronic annotation /// 0035088 // establishment or maintenance of apical/basal cell polarity // inferred from electronic annotation /// 0035264 // multicellular organism growth // inferred from electronic annotation /// 0038096 // Fc-gamma receptor signaling pathway involved in phagocytosis // traceable author statement /// 0042059 // negative regulation of epidermal growth factor receptor signaling pathway // traceable author statement /// 0042176 // regulation of protein catabolic process // inferred from electronic annotation /// 0042692 // muscle cell differentiation // traceable author statement /// 0043497 // regulation of protein heterodimerization activity // inferred from electronic annotation /// 0043525 // positive regulation of neuron apoptotic process // inferred from electronic annotation /// 0043552 // positive regulation of phosphatidylinositol 3-kinase activity // inferred from electronic annotation /// 0045087 // innate immune response // traceable author statement /// 0045740 // positive regulation of DNA replication // inferred from electronic annotation /// 0045859 // regulation of protein kinase activity // inferred from electronic annotation /// 0046330 // positive regulation of JNK cascade // inferred from electronic annotation /// 0046847 // filopodium assembly // inferred from electronic annotation /// 0048554 // positive regulation of metalloenzyme activity // inferred from electronic annotation /// 0048664 // neuron fate determination // inferred from electronic annotation /// 0051017 // actin filament bundle assembly // inferred from electronic annotation /// 0051056 // regulation of small GTPase mediated signal transduction // traceable author statement /// 0051149 // positive regulation of muscle cell differentiation // traceable author statement /// 0051489 // regulation of filopodium assembly // inferred from direct assay /// 0051683 // establishment of Golgi localization // inferred from sequence or structural similarity /// 0051835 // positive regulation of synapse structural plasticity // inferred from electronic annotation /// 0051988 // regulation of attachment of spindle microtubules to kinetochore // inferred from mutant phenotype /// 0060047 // heart contraction // inferred from electronic annotation /// 0060070 // canonical Wnt signaling pathway // inferred from electronic annotation /// 0060661 // submandibular salivary gland formation // inferred from electronic annotation /// 0060684 // epithelial-mesenchymal cell signaling // inferred from electronic annotation /// 0060789 // hair follicle placode formation // inferred from electronic annotation /// 0071338 // positive regulation of hair follicle cell proliferation // inferred from electronic annotation /// 0072384 // organelle transport along microtubule // inferred from sequence or structural similarity /// 0090135 // actin filament branching // inferred from electronic annotation /// 0090136 // epithelial cell-cell adhesion // inferred from electronic annotation /// 0090316 // positive regulation of intracellular protein transport // inferred from electronic annotation /// 1900026 // positive regulation of substrate adhesion-dependent cell spreading // inferred from direct assay"
"623","100506311","HOTAIRM1",-0.427681224650496,0.0350542366992233,""
"624","488","ATP2A2",-0.545553137332571,0.0351488950116949,"0002026 // regulation of the force of heart contraction // inferred from electronic annotation /// 0006810 // transport // traceable author statement /// 0006811 // ion transport // inferred from electronic annotation /// 0006812 // cation transport // inferred from electronic annotation /// 0006816 // calcium ion transport // inferred from electronic annotation /// 0006874 // cellular calcium ion homeostasis // traceable author statement /// 0006984 // ER-nucleus signaling pathway // inferred from electronic annotation /// 0007155 // cell adhesion // traceable author statement /// 0007596 // blood coagulation // traceable author statement /// 0008152 // metabolic process // inferred from electronic annotation /// 0008544 // epidermis development // traceable author statement /// 0010460 // positive regulation of heart rate // traceable author statement /// 0034220 // ion transmembrane transport // traceable author statement /// 0045822 // negative regulation of heart contraction // inferred from electronic annotation /// 0055085 // transmembrane transport // traceable author statement /// 0055119 // relaxation of cardiac muscle // traceable author statement /// 0070296 // sarcoplasmic reticulum calcium ion transport // traceable author statement /// 0070588 // calcium ion transmembrane transport // inferred from electronic annotation /// 0070588 // calcium ion transmembrane transport // traceable author statement /// 0086036 // regulation of cardiac muscle cell membrane potential // traceable author statement"
"625","3672","ITGA1",-0.488296184155682,0.0351488950116949,"0000187 // activation of MAPK activity // inferred from electronic annotation /// 0006936 // muscle contraction // traceable author statement /// 0007049 // cell cycle // inferred from electronic annotation /// 0007155 // cell adhesion // inferred from electronic annotation /// 0007160 // cell-matrix adhesion // non-traceable author statement /// 0007229 // integrin-mediated signaling pathway // inferred from electronic annotation /// 0007411 // axon guidance // traceable author statement /// 0007596 // blood coagulation // traceable author statement /// 0008283 // cell proliferation // inferred from electronic annotation /// 0008285 // negative regulation of cell proliferation // inferred from mutant phenotype /// 0030198 // extracellular matrix organization // traceable author statement /// 0030593 // neutrophil chemotaxis // inferred from electronic annotation /// 0032516 // positive regulation of phosphoprotein phosphatase activity // inferred from direct assay /// 0042059 // negative regulation of epidermal growth factor receptor signaling pathway // inferred from sequence or structural similarity /// 0042311 // vasodilation // inferred from electronic annotation /// 0043525 // positive regulation of neuron apoptotic process // inferred from electronic annotation /// 0045123 // cellular extravasation // inferred from electronic annotation /// 0048812 // neuron projection morphogenesis // inferred from electronic annotation /// 0051276 // chromosome organization // inferred from electronic annotation /// 0051301 // cell division // inferred from electronic annotation /// 0060326 // cell chemotaxis // inferred from electronic annotation /// 0070481 // nuclear-transcribed mRNA catabolic process, non-stop decay // inferred from electronic annotation /// 0070966 // nuclear-transcribed mRNA catabolic process, no-go decay // inferred from electronic annotation /// 0071025 // RNA surveillance // inferred from electronic annotation /// 0090305 // nucleic acid phosphodiester bond hydrolysis // inferred from electronic annotation"
"626","3269","HRH1",0.607989217428816,0.0351488950116949,"0006954 // inflammatory response // traceable author statement /// 0007165 // signal transduction // inferred from electronic annotation /// 0007186 // G-protein coupled receptor signaling pathway // traceable author statement /// 0007200 // phospholipase C-activating G-protein coupled receptor signaling pathway // traceable author statement /// 0007613 // memory // inferred from electronic annotation /// 0008542 // visual learning // inferred from electronic annotation /// 0032962 // positive regulation of inositol trisphosphate biosynthetic process // inferred from sequence or structural similarity /// 0043114 // regulation of vascular permeability // inferred from electronic annotation /// 0045907 // positive regulation of vasoconstriction // inferred from electronic annotation /// 0048016 // inositol phosphate-mediated signaling // inferred from sequence or structural similarity /// 0048167 // regulation of synaptic plasticity // inferred from electronic annotation /// 0048245 // eosinophil chemotaxis // inferred from electronic annotation /// 0071420 // cellular response to histamine // inferred from sequence or structural similarity"
"627","3516","RBPJ",-0.434444560321096,0.0351488950116949,"0000122 // negative regulation of transcription from RNA polymerase II promoter // inferred from mutant phenotype /// 0000122 // negative regulation of transcription from RNA polymerase II promoter // inferred from sequence or structural similarity /// 0001525 // angiogenesis // inferred from sequence or structural similarity /// 0001837 // epithelial to mesenchymal transition // inferred from sequence or structural similarity /// 0001974 // blood vessel remodeling // inferred from electronic annotation /// 0002437 // inflammatory response to antigenic stimulus // inferred from electronic annotation /// 0003151 // outflow tract morphogenesis // inferred from sequence or structural similarity /// 0003157 // endocardium development // inferred from electronic annotation /// 0003160 // endocardium morphogenesis // inferred from sequence or structural similarity /// 0003198 // epithelial to mesenchymal transition involved in endocardial cushion formation // inferred from sequence or structural similarity /// 0003214 // cardiac left ventricle morphogenesis // inferred from sequence or structural similarity /// 0003222 // ventricular trabecula myocardium morphogenesis // inferred from sequence or structural similarity /// 0003256 // regulation of transcription from RNA polymerase II promoter involved in myocardial precursor cell differentiation // inferred from sequence or structural similarity /// 0006310 // DNA recombination // non-traceable author statement /// 0006351 // transcription, DNA-templated // inferred from electronic annotation /// 0006355 // regulation of transcription, DNA-templated // inferred from electronic annotation /// 0006357 // regulation of transcription from RNA polymerase II promoter // inferred from electronic annotation /// 0006366 // transcription from RNA polymerase II promoter // inferred from electronic annotation /// 0006367 // transcription initiation from RNA polymerase II promoter // traceable author statement /// 0006959 // humoral immune response // inferred from electronic annotation /// 0007219 // Notch signaling pathway // inferred from mutant phenotype /// 0007219 // Notch signaling pathway // traceable author statement /// 0007221 // positive regulation of transcription of Notch receptor target // inferred from direct assay /// 0007507 // heart development // inferred from electronic annotation /// 0008284 // positive regulation of cell proliferation // inferred from electronic annotation /// 0008285 // negative regulation of cell proliferation // inferred from electronic annotation /// 0009912 // auditory receptor cell fate commitment // inferred from electronic annotation /// 0009957 // epidermal cell fate specification // inferred from electronic annotation /// 0010467 // gene expression // traceable author statement /// 0010468 // regulation of gene expression // inferred from electronic annotation /// 0010628 // positive regulation of gene expression // inferred from electronic annotation /// 0021983 // pituitary gland development // inferred from electronic annotation /// 0030097 // hemopoiesis // inferred from electronic annotation /// 0030182 // neuron differentiation // inferred from electronic annotation /// 0030183 // B cell differentiation // inferred from electronic annotation /// 0030216 // keratinocyte differentiation // inferred from electronic annotation /// 0030279 // negative regulation of ossification // inferred from sequence or structural similarity /// 0030513 // positive regulation of BMP signaling pathway // inferred from sequence or structural similarity /// 0035019 // somatic stem cell maintenance // inferred from electronic annotation /// 0035912 // dorsal aorta morphogenesis // inferred from sequence or structural similarity /// 0036302 // atrioventricular canal development // inferred from sequence or structural similarity /// 0042742 // defense response to bacterium // inferred from electronic annotation /// 0045165 // cell fate commitment // inferred from electronic annotation /// 0045596 // negative regulation of cell differentiation // inferred from electronic annotation /// 0045892 // negative regulation of transcription, DNA-templated // inferred from direct assay /// 0045944 // positive regulation of transcription from RNA polymerase II promoter // inferred from mutant phenotype /// 0048505 // regulation of timing of cell differentiation // inferred from electronic annotation /// 0048733 // sebaceous gland development // inferred from electronic annotation /// 0048820 // hair follicle maturation // inferred from electronic annotation /// 0060045 // positive regulation of cardiac muscle cell proliferation // inferred from sequence or structural similarity /// 0060486 // Clara cell differentiation // inferred from electronic annotation /// 0060716 // labyrinthine layer blood vessel development // inferred from sequence or structural similarity /// 0060844 // arterial endothelial cell fate commitment // inferred from electronic annotation /// 0061314 // Notch signaling involved in heart development // inferred by curator /// 0072554 // blood vessel lumenization // inferred from sequence or structural similarity /// 0072602 // interleukin-4 secretion // inferred from electronic annotation /// 0097101 // blood vessel endothelial cell fate specification // inferred from sequence or structural similarity /// 1901186 // positive regulation of ERBB signaling pathway // inferred from sequence or structural similarity /// 1901189 // positive regulation of ephrin receptor signaling pathway // inferred from sequence or structural similarity /// 2000138 // positive regulation of cell proliferation involved in heart morphogenesis // inferred from sequence or structural similarity"
"628","9870","AREL1",0.515738107416817,0.0356255477347277,"0006915 // apoptotic process // inferred from electronic annotation /// 0008152 // metabolic process // inferred from electronic annotation /// 0016567 // protein ubiquitination // inferred from electronic annotation /// 0042787 // protein ubiquitination involved in ubiquitin-dependent protein catabolic process // not recorded /// 0042787 // protein ubiquitination involved in ubiquitin-dependent protein catabolic process // inferred from direct assay /// 0043066 // negative regulation of apoptotic process // inferred from direct assay"
